Date,Stock,Gap_up,Time,EMA,P/L,Quantity,Margin
28-07-2023,INTELLECT,0.047297,9:30:00,629.5639,-2200,181.5385,23307.72
31-07-2023,SIEMENS,0.021178,9:20:00,3950.47,837.059,29.64824,23772.26
31-07-2023,GAIL,0.024255,9:25:00,120.5592,-2200,2212.5,53918.62
31-07-2023,FSL,0.015264,9:25:00,142.9248,-2200,2528.571,72721.71
31-07-2023,HINDCOPPER,0.028549,9:35:00,131.4288,-2200,1770,46692.6
01-08-2023,PETRONET,0.01413,9:20:00,235.0584,3122.641,1539.13,72600.78
01-08-2023,BANDHANBNK,0.017457,9:25:00,226.7134,-708,2360,107403.6
01-08-2023,INDIACEM,0.013671,9:25:00,221.0056,6481.669,2950,130508
01-08-2023,HINDCOPPER,0.018427,9:35:00,148.3107,-2200,1609.091,47999.18
02-08-2023,PVR,0.01185,9:25:00,1592.727,-2200,177.8894,57068.71
03-08-2023,BERGEPAINT,0.011733,9:30:00,715.6368,9200.025,590,84488
04-08-2023,LAURUSLABS,0.016782,9:20:00,386.3231,-2200,643.6364,49778.84
04-08-2023,DABUR,0.016125,9:20:00,573.6074,3854.96,251.0638,29387.02
04-08-2023,HINDALCO,0.023605,9:30:00,462.3823,5608.16,931.5789,86338.74
07-08-2023,MGL,0.013018,9:30:00,1067.13,-2200,295,62994.3
07-08-2023,M&M,0.016625,9:40:00,1502.281,-2200,225.4777,67970.25
08-08-2023,NTPC,0.010782,9:25:00,219.2844,7674.765,3933.333,172752
08-08-2023,HEROMOTOCO,0.017248,9:30:00,3028.643,-2200,182.4742,111101.3
08-08-2023,BIOCON,0.010712,9:30:00,266.5771,-2200,1685.714,90219.43
09-08-2023,COALINDIA,0.013029,9:20:00,231.9586,-2200,1311.111,61058.44
09-08-2023,SBILIFE,0.012339,9:25:00,1363.034,4219.247,287.8049,78582.24
09-08-2023,BERGEPAINT,0.012266,9:25:00,714.1658,14682.84,694.1176,99460.12
10-08-2023,TRENT,0.012361,9:30:00,1816.876,-2200,185.3403,67736.32
10-08-2023,MFSL,0.039635,9:40:00,850.1753,-2200,266.1654,45477.02
11-08-2023,RECLTD,0.048015,9:20:00,221.0501,-2200,498.5915,22217.24
11-08-2023,HCLTECH,0.022657,9:20:00,1159.982,906.8173,190.3226,44822.87
11-08-2023,CUMMINSIND,0.017199,9:25:00,1770.093,7626.322,256.5217,90816.39
11-08-2023,PFC,0.016664,9:40:00,268.3661,-2200,2528.571,135860.1
14-08-2023,AMARAJABAT,0.023068,9:25:00,622.1003,-2200,347.0588,43271.29
14-08-2023,PVR,0.017818,9:30:00,1663.227,-2200,178.7879,59679.39
16-08-2023,INFY,0.012378,9:20:00,1406.434,-2200,285.4839,80689.16
17-08-2023,LUPIN,0.010918,9:20:00,1122.369,5753.651,186.3158,41934.09
21-08-2023,GUJGASLTD,0.011932,9:25:00,456.2053,2143.97,1311.111,119730.7
21-08-2023,METROPOLIS,0.011815,9:25:00,1348.81,994.14,191.3514,51741.41
21-08-2023,CHOLAFIN,0.0118,9:25:00,1036.509,-335.368,186.3158,38856.16
22-08-2023,BHARATFORG,0.010204,9:20:00,985.5616,-2200,347.0588,68502.47
22-08-2023,ADANIENT,0.011024,9:25:00,2687.532,-2200,180.6122,97610.08
22-08-2023,CROMPTON,0.010279,9:40:00,291.9763,-2200,3933.333,229746
23-08-2023,CIPLA,0.02543,9:20:00,1231.61,175.2276,126.4286,31181.08
23-08-2023,INDUSTOWER,0.014538,9:20:00,162.5286,-2200,3218.182,104944.9
23-08-2023,CROMPTON,0.026673,9:25:00,308.7961,-2200,1220.69,76464
24-08-2023,MFSL,0.043676,9:20:00,904.239,-2200,148.7395,27222.3
24-08-2023,HAL,0.025775,9:20:00,4067.21,7913.612,64.71664,52953.09
24-08-2023,ADANIENT,0.019642,9:20:00,2563.535,1018.905,40.31891,20716.66
24-08-2023,BHEL,0.018265,9:25:00,111.1257,16673.78,5057.143,112824.9
25-08-2023,BEL,0.021205,9:25:00,135.6603,-2200,3218.182,87438
28-08-2023,ADANIENT,0.021737,9:20:00,2523.411,4678.062,84.28571,42732.86
28-08-2023,BHEL,0.014727,9:20:00,106.403,-2200,1685.714,35990
28-08-2023,BEL,0.02024,9:35:00,135.2817,-2200,3540,96004.8
28-08-2023,VEDL,0.016931,9:40:00,237.96,232.0373,1770,84482.1
29-08-2023,MANAPPURAM,0.012483,9:30:00,146.4035,2826.69,3218.182,94453.64
30-08-2023,NMDC,0.012215,9:20:00,123.1583,-2200,3933.333,96917.33
30-08-2023,INDIACEM,0.01089,9:20:00,246.4044,6827.544,708,35116.8
30-08-2023,LUPIN,0.01576,9:25:00,1104.4,2888.72,722.449,159733.5
30-08-2023,AARTIIND,0.027426,9:35:00,489.9224,-2200,804.5455,78950.05
31-08-2023,BHEL,0.018534,9:20:00,119.7391,-2200,1966.667,47416.33
31-08-2023,INDHOTEL,0.013321,9:20:00,420.859,828.4428,804.5455,68016.27
31-08-2023,HINDCOPPER,0.012286,9:20:00,158.8391,496.6816,544.6154,17427.69
31-08-2023,HINDALCO,0.012042,9:20:00,460.8732,1958.595,1072.727,99366.73
03-01-2022,ASHOKLEY,0.020825,9:20:00,123.764,-2200,1220.69,30395.17
03-01-2022,EICHERMOT,0.01088,9:20:00,2650.722,-2200,53.96341,28904.42
03-01-2022,TATAMOTORS,0.02301,9:25:00,493.0627,-2200,737.5,73344.38
04-01-2022,BANDHANBNK,0.026743,9:20:00,257.5886,2726.556,570.9677,29604.68
04-01-2022,M&MFIN,0.013465,9:20:00,153.5341,-2200,1863.158,57385.26
04-01-2022,MARUTI,0.010114,9:20:00,7573.368,-2200,72.54098,110146.2
05-01-2022,AUBANK,0.0365,9:25:00,567.0245,-2200,305.1724,34975.81
05-01-2022,BANDHANBNK,0.016303,9:25:00,258.1993,-2200,544.6154,28221.97
05-01-2022,BAJFINANCE,0.017282,9:30:00,7481.552,-2200,51.2301,77003.45
07-01-2022,NATIONALUM,0.015729,9:20:00,105.3784,-2200,3218.182,67968
07-01-2022,IEX,0.014937,9:20:00,262.213,1942.501,1475,77437.5
07-01-2022,TITAN,0.013136,9:35:00,2661.973,14153.97,151.9313,81050.81
10-01-2022,OBEROIRLTY,0.031835,9:20:00,927.4401,-332.821,151.2821,28374.46
10-01-2022,TCS,0.032308,9:25:00,3890.359,950.2413,77.8022,60627.36
12-01-2022,NMDC,0.018688,9:25:00,139.9663,-104.118,2082.353,58888.94
12-01-2022,DELTACORP,0.05533,9:30:00,289.4575,-2200,680.7692,39498.23
12-01-2022,DLF,0.029718,9:35:00,422.2156,4865.587,708,60073.8
13-01-2022,DIXON,0.012153,9:20:00,5306.75,3744.794,84.28571,89629.43
13-01-2022,POWERGRID,0.01293,9:25:00,208.1806,-2200,2528.571,106098.9
13-01-2022,TCS,0.015052,9:35:00,3893.827,-2200,426.506,332316.4
13-01-2022,INFY,0.014674,9:35:00,1902.699,1669.023,278.7402,106200
17-01-2022,MOTHERSON,0.022635,9:20:00,125.5162,-2200,1264.286,31948.5
17-01-2022,EXIDEIND,0.017539,9:25:00,175.5201,-2200,2528.571,88929.86
18-01-2022,ONGC,0.014772,9:20:00,166.8487,5239.215,1770,59118
18-01-2022,STAR,0.016871,9:25:00,456.7656,8773.094,272.3077,25038.69
19-01-2022,M&M,0.018831,9:20:00,896.7407,1563.461,324.7706,58393.76
19-01-2022,BAJFINANCE,0.013688,9:30:00,7933.141,11824.99,28.73377,45877.19
20-01-2022,TATACONSUM,0.014492,9:35:00,737.0377,-2200,590,87084
20-01-2022,POWERGRID,0.011972,9:35:00,208.957,-2200,2528.571,105997.7
20-01-2022,SYNGENE,0.01044,9:40:00,620.4689,8176.88,421.4286,52699.64
24-01-2022,BANDHANBNK,0.01489,9:20:00,299.6605,-2200,722.449,43635.92
25-01-2022,AXISBANK,0.013341,9:30:00,719.9315,-2200,229.8701,33298.99
27-01-2022,SHRIRAMFIN,0.011357,9:20:00,1183.067,-2200,155.9471,37073.31
28-01-2022,NTPC,0.037037,9:25:00,138.4907,-2200,1361.538,38000.54
28-01-2022,COFORGE,0.045605,9:30:00,4706.143,-2200,47.13715,44887.77
28-01-2022,BSOFT,0.034825,9:35:00,449.6381,-2200,680.7692,61412.19
31-01-2022,NAUKRI,0.041738,9:30:00,4606.985,-2200,47.13715,43847.45
31-01-2022,WIPRO,0.030517,9:30:00,565.2219,-2200,931.5789,105752.8
31-01-2022,BSOFT,0.02741,9:35:00,459.039,-2200,708,65574.96
01-02-2022,IRCTC,0.030645,9:25:00,874.8461,-2200,528.3582,92504.96
01-02-2022,DIXON,0.023314,9:25:00,4454.405,-2200,64.59854,57703.29
02-02-2022,CUMMINSIND,0.016594,9:20:00,970.0585,1973.736,91.70984,17831.15
02-02-2022,ASHOKLEY,0.016481,9:20:00,132.7729,-295,1475,39471
02-02-2022,BPCL,0.016233,9:35:00,382.4431,-2200,4425,338955
02-02-2022,SAIL,0.018393,9:40:00,104.5862,-2200,3540,74056.8
03-02-2022,ESCORTS,0.011059,9:20:00,1857.229,-2200,130.1471,48477.18
03-02-2022,TATACONSUM,0.010169,9:20:00,754.3828,3812.8,190.3226,28908.1
04-02-2022,INDUSTOWER,0.015543,9:20:00,259.7363,4243.191,786.6667,41040.4
04-02-2022,ABCAPITAL,0.018845,9:25:00,126.318,5454.324,1863.158,47156.53
04-02-2022,ONGC,0.014925,9:25:00,170.4091,3184.813,1863.158,63869.05
07-02-2022,GODREJPROP,0.055312,9:20:00,1543.573,303.8898,70.65868,22169.87
07-02-2022,AARTIIND,0.034999,9:20:00,1014.958,1329.816,105.0445,21327.19
07-02-2022,BANKBARODA,0.021117,9:20:00,108.1346,-2200,1041.176,22635.18
07-02-2022,GNFC,0.099956,9:30:00,504.682,0,347.0588,35788.71
08-02-2022,TVSMOTOR,0.050318,9:20:00,648.127,-233.174,211.976,27768.86
08-02-2022,MARUTI,0.012342,9:20:00,8627.094,2018.134,22.9721,39930.1
08-02-2022,BIOCON,0.01152,9:20:00,401.0843,-2200,737.5,59236
08-02-2022,APLLTD,0.010918,9:30:00,736.4698,-2200,580.3279,85633.18
09-02-2022,HINDALCO,0.017464,9:20:00,532.2169,-2200,498.5915,53374.23
09-02-2022,NATIONALUM,0.017617,9:30:00,124.1111,212.1096,1685.714,42142.86
09-02-2022,APOLLOHOSP,0.026185,9:35:00,4512.067,-2200,66.54135,60317.08
10-02-2022,TVSMOTOR,0.012351,9:20:00,667.3036,98.85251,262.2222,35150.89
10-02-2022,ONGC,0.011589,9:20:00,166.1989,-2200,786.6667,26337.6
10-02-2022,PETRONET,0.022936,9:35:00,219.2041,-6.18805,2950,129446
15-02-2022,BSOFT,0.028044,9:20:00,428.8872,-2200,590,51046.8
15-02-2022,ONGC,0.022864,9:20:00,167.2857,5071.77,1685.714,56471.43
15-02-2022,VEDL,0.020747,9:20:00,364.4856,-2200,667.9245,48791.89
16-02-2022,M&MFIN,0.034819,9:20:00,159.2911,189.3926,528.3582,17240.33
17-02-2022,TATAMOTORS,0.014946,9:20:00,504.5309,5960.421,694.1176,70633.41
17-02-2022,WIPRO,0.014364,9:20:00,565.8277,1080.747,528.3582,59915.82
21-02-2022,DRREDDY,0.012693,9:20:00,4346.76,1797.076,42.04276,36559.54
22-02-2022,ONGC,0.018972,9:20:00,164.7396,0,1475,48675
23-02-2022,HINDCOPPER,0.026076,9:25:00,117.1365,-2200,3540,83544
23-02-2022,IBULHSGFIN,0.018772,9:25:00,170.3019,19621.1,2360,80735.6
23-02-2022,ZEEL,0.017883,9:25:00,243.5369,5461.404,1264.286,61785.64
23-02-2022,DLF,0.017882,9:40:00,332.0337,-2200,983.3333,65431
25-02-2022,DLF,0.045242,9:25:00,333.085,-2200,842.8571,56842.29
25-02-2022,RAIN,0.057534,9:30:00,193.4625,-2200,863.4146,33880.39
25-02-2022,HINDCOPPER,0.050639,9:35:00,111.5239,-2200,2528.571,56766.43
02-03-2022,ONGC,0.031124,9:25:00,165.5108,-2200,1770,59118
02-03-2022,ESCORTS,0.0114,9:40:00,1871.445,1078.282,240.8163,90262.78
03-03-2022,HINDCOPPER,0.034195,9:20:00,121.9131,-2200,1220.69,30028.97
03-03-2022,ONGC,0.032832,9:20:00,165.076,-2200,1475,49029
03-03-2022,NATIONALUM,0.032156,9:20:00,127.1127,-2200,1416,36164.64
07-03-2022,COALINDIA,0.027348,9:25:00,183.6062,-2200,inf,inf
07-03-2022,ONGC,0.011195,9:25:00,167.5619,-2200,inf,inf
07-03-2022,NATIONALUM,0.019951,9:35:00,123.6129,-2200,1863.158,46094.53
08-03-2022,HINDCOPPER,0.018444,9:25:00,129.2635,3374.17,823.2558,21561.07
08-03-2022,IGL,0.021028,9:35:00,352.7313,-2200,885,62914.65
09-03-2022,INDIGO,0.037028,9:30:00,1695.443,-2200,175.2475,60162.48
10-03-2022,TATAMOTORS,0.051983,9:20:00,419.3576,-2200,570.9677,48863.42
10-03-2022,INDIGO,0.053186,9:35:00,1769.378,-2200,123.7762,43982.64
10-03-2022,DEEPAKNTR,0.050819,9:35:00,2033.726,-2200,228.3871,93054.04
10-03-2022,PIDILITIND,0.050232,9:35:00,2285.221,-2200,116.0656,53195.17
11-03-2022,COALINDIA,0.011456,9:25:00,180.7346,-2200,2528.571,91433.14
14-03-2022,HDFCBANK,0.01303,9:20:00,1412.232,-2200,226.9231,64589.12
14-03-2022,HAL,0.010757,9:20:00,1390.804,2635.027,318.9189,88860.38
14-03-2022,MGL,0.014533,9:35:00,776.1263,-2200,376.5957,58587
15-03-2022,BERGEPAINT,0.021333,9:25:00,690.4181,-2200,411.6279,56977.53
15-03-2022,DEEPAKNTR,0.01873,9:30:00,2231.895,-2200,89.84772,40143.06
15-03-2022,STAR,0.018418,9:30:00,329.7961,15463.65,983.3333,65096.67
15-03-2022,IBULHSGFIN,0.021609,9:35:00,163.4804,0,437.037,14457.19
16-03-2022,TATAMOTORS,0.032395,9:20:00,419.4842,-2200,931.5789,78904.74
16-03-2022,LTIM,0.025846,9:25:00,6109.127,8370.403,77.46171,95016.85
16-03-2022,SRF,0.023678,9:25:00,2435.751,-2200,221.25,108058.5
16-03-2022,MPHASIS,0.022841,9:25:00,3210.538,10654.5,92.91339,59778.61
17-03-2022,CANBK,0.024955,9:20:00,226.7117,4765.758,2082.353,95101.06
17-03-2022,JKCEMENT,0.024775,9:20:00,2505.73,-2200,73.44398,36900.46
17-03-2022,VOLTAS,0.025379,9:25:00,1304.477,-2200,245.8333,64565.67
21-03-2022,SUNTV,0.02056,9:25:00,468.234,5060.783,1106.25,103688.8
22-03-2022,ONGC,0.021153,9:20:00,176.7405,7001.77,1685.714,60719.43
22-03-2022,HINDALCO,0.016696,9:20:00,595.6062,2597.535,421.4286,50428.14
22-03-2022,TATASTEEL,0.013047,9:25:00,131.6688,8206.907,3933.333,103958
22-03-2022,VEDL,0.011624,9:40:00,411.9466,6109.589,680.7692,56245.15
23-03-2022,INDHOTEL,0.01988,9:20:00,209.7496,-2200,823.2558,34552.05
23-03-2022,GUJGASLTD,0.018398,9:25:00,497.0025,-2200,863.4146,86073.8
23-03-2022,HAL,0.017777,9:25:00,1436.876,11293.1,295,85196
23-03-2022,TATASTEEL,0.016897,9:25:00,130.9394,-2200,3933.333,103014
24-03-2022,ONGC,0.018793,9:20:00,177.3863,960.1498,1475,52583.75
25-03-2022,EXIDEIND,0.017834,9:20:00,155.14,7320.716,3218.182,100117.6
25-03-2022,ZEEL,0.013717,9:25:00,299.4689,4610.239,983.3333,58941
28-03-2022,PVR,0.099992,9:25:00,1900.929,-2200,101.7241,39155.66
28-03-2022,GAIL,0.029457,9:25:00,100.2913,-2200,2360,47648.4
29-03-2022,TATAPOWER,0.016694,9:20:00,241.9597,6273.107,1539.13,74955.65
29-03-2022,SBILIFE,0.031569,9:25:00,1090.243,-2200,753.1915,165355.7
29-03-2022,INDIGO,0.014102,9:25:00,1979.644,-2200,136.6795,54244.01
30-03-2022,OFSS,0.020101,9:20:00,3491.9,-2200,209.4675,146482.7
30-03-2022,HEROMOTOCO,0.0178,9:25:00,2246.489,-2200,123.3449,55644.61
30-03-2022,BANDHANBNK,0.015752,9:25:00,302.3919,2196.044,453.8462,27693.69
30-03-2022,CUB,0.016225,9:35:00,127.1499,-2200,8850,225321
31-03-2022,HAL,0.021572,9:20:00,1415.607,-2200,264.1791,75127.25
31-03-2022,NATIONALUM,0.013699,9:25:00,118.9883,-2200,4425,106023
01-04-2022,AARTIIND,0.016046,9:20:00,962.1015,1613.032,239.1892,46115.68
01-04-2022,NTPC,0.022222,9:30:00,139.763,-2200,1475,41521.25
01-04-2022,BIOCON,0.010131,9:40:00,340.7627,-2200,2212.5,151069.5
04-04-2022,HDFCBANK,0.049137,9:40:00,1625.033,-2200,150.6383,49412.37
05-04-2022,INDIAMART,0.028433,9:25:00,2495.65,-2200,88.2793,44616.36
05-04-2022,ADANIPORTS,0.026205,9:25:00,832.469,-2200,316.0714,52866.11
05-04-2022,M&MFIN,0.017252,9:25:00,168.9001,-2200,2360,79838.8
05-04-2022,AUBANK,0.023153,9:30:00,660.5896,745.2678,254.6763,33650.37
06-04-2022,MGL,0.01249,9:20:00,843.6288,5516.426,175.2475,29863.93
06-04-2022,ALKEM,0.010188,9:20:00,3522.152,2704.97,81.7552,57719.17
07-04-2022,APOLLOTYRE,0.022031,9:20:00,198.6419,-2200,1770,70499.1
07-04-2022,DLF,0.014697,9:20:00,401.3633,-2200,580.3279,46664.16
07-04-2022,BANDHANBNK,0.012698,9:20:00,316.5165,-2200,655.5556,41529.44
08-04-2022,CHOLAFIN,0.03968,9:20:00,712.0945,-2200,202.2857,29375.93
08-04-2022,COALINDIA,0.020708,9:20:00,194.2172,713.7537,643.6364,25172.62
08-04-2022,TATACOMM,0.024096,9:25:00,1363.29,3236.37,93.8992,25948.11
11-04-2022,TATAMOTORS,0.01095,9:20:00,455.1341,4585.829,931.5789,85146.32
11-04-2022,CHAMBLFERT,0.011296,9:25:00,476.0979,-2200,459.7403,43960.36
11-04-2022,RBLBANK,0.013271,9:30:00,128.9647,-2200,5900,152397
11-04-2022,HAL,0.011387,9:35:00,1664.436,-2200,153.2468,51075.61
13-04-2022,MGL,0.030258,9:20:00,822.4184,-2200,256.5217,42256.83
13-04-2022,CHAMBLFERT,0.023236,9:25:00,475.519,4673.745,570.9677,54978.48
13-04-2022,ONGC,0.014802,9:30:00,172.0894,-2200,2528.571,87362.14
18-04-2022,ONGC,0.010043,9:25:00,176.8462,3802.763,2360,83874.4
19-04-2022,METROPOLIS,0.032439,9:20:00,2462.738,1791.361,64.71664,32133.1
19-04-2022,BSOFT,0.023529,9:30:00,431.3029,-2200,737.5,63742.12
19-04-2022,IGL,0.021212,9:35:00,398.6785,17967.69,907.6923,72433.85
19-04-2022,TRENT,0.017327,9:35:00,1259.496,-2200,307.8261,77738.4
20-04-2022,JSWSTEEL,0.015541,9:20:00,749.3402,3350.568,270.229,40577.59
20-04-2022,TATAPOWER,0.014405,9:20:00,249.6655,2807.579,863.4146,43628.34
20-04-2022,DIVISLAB,0.014871,9:30:00,4421.316,-2200,204.6243,181000.4
20-04-2022,JUBLFOOD,0.015745,9:40:00,549.1389,-2200,354,38904.6
21-04-2022,APOLLOTYRE,0.02572,9:20:00,197.4443,-2200,1609.091,64170.55
21-04-2022,AMBUJACEM,0.020469,9:20:00,375.9237,-2200,553.125,41650.31
22-04-2022,SBICARD,0.015394,9:35:00,818.0134,1622.413,324.7706,53320.84
26-04-2022,BSOFT,0.023145,9:20:00,415.2404,-2200,823.2558,68774.79
26-04-2022,INDIAMART,0.02252,9:20:00,2476.085,1069.979,42.80532,21620.54
26-04-2022,ICICIBANK,0.021005,9:20:00,758.406,9594.289,1220.69,186033.1
26-04-2022,JUBLFOOD,0.022198,9:40:00,548.9916,977.0706,402.2727,44197.7
28-04-2022,PERSISTENT,0.052257,9:20:00,4130.967,-2200,66.41651,55128.36
28-04-2022,HINDUNILVR,0.039579,9:20:00,2176.95,-2200,116.8317,51261.07
29-04-2022,BAJAJFINSV,0.017852,9:30:00,1511.206,-2200,270.229,81687.53
29-04-2022,SHRIRAMFIN,0.046068,9:35:00,1208.2,-2200,205.814,50012.79
02-05-2022,CANFINHOME,0.030567,9:25:00,620.1047,-2200,208.2353,26256.39
02-05-2022,TATACHEM,0.03175,9:40:00,1010.133,-2200,222.6415,45251.89
04-05-2022,BRITANNIA,0.021001,9:20:00,3370.799,0.174234,19.3337,13146.91
04-05-2022,TATASTEEL,0.025097,9:25:00,130.1071,6946.965,1770,46108.5
04-05-2022,ONGC,0.016949,9:25:00,158.6757,-2200,4425,141246
04-05-2022,GODREJPROP,0.031719,9:40:00,1635.413,-2200,402.2727,131671.9
05-05-2022,RAIN,0.046101,9:20:00,179.4067,5591.52,753.1915,27295.66
05-05-2022,NATIONALUM,0.019307,9:20:00,102.3279,2553.751,1475,30355.5
05-05-2022,ABB,0.041947,9:35:00,2159.149,-2200,118.7919,51793.29
10-05-2022,GNFC,0.028888,9:20:00,786.8713,-2200,114.9351,18419.49
10-05-2022,UPL,0.018519,9:25:00,782.6303,-2200,421.4286,66012.57
11-05-2022,GUJGASLTD,0.064984,9:25:00,535.703,-2200,453.8462,49569.08
11-05-2022,MGL,0.037206,9:35:00,787.2433,10694.44,347.0588,55085.18
11-05-2022,SRF,0.023117,9:35:00,2229.678,1851.452,136.1538,61269.23
13-05-2022,STAR,0.066066,9:25:00,273.0447,-2200,1311.111,72216
13-05-2022,RBLBANK,0.044248,9:25:00,108.9179,-2200,inf,inf
13-05-2022,AUBANK,0.041162,9:30:00,645.4243,-2200,389.011,50563.65
16-05-2022,BANDHANBNK,0.021263,9:25:00,321.2007,-2200,505.7143,32648.91
16-05-2022,AMBUJACEM,0.021999,9:30:00,365.4935,-2200,621.0526,45641.16
16-05-2022,EICHERMOT,0.035866,9:35:00,2534.67,-2200,66.41651,33776.12
16-05-2022,JSWSTEEL,0.025897,9:35:00,619.023,15712,708,88216.8
17-05-2022,MCX,0.051693,9:20:00,1217.921,1284.27,53.71775,13248.41
17-05-2022,HINDALCO,0.020591,9:40:00,411.3256,-2200,885,73242.6
18-05-2022,BHARTIAIRTL,0.01973,9:20:00,712.2026,2715.658,187.3016,26696.1
18-05-2022,PIIND,0.019637,9:30:00,2579.692,-2200,99.4382,51634.28
20-05-2022,ASHOKLEY,0.057771,9:20:00,126.8663,-2200,1041.176,26893.59
20-05-2022,TATASTEEL,0.036096,9:20:00,114.6412,-2200,2950,68558
20-05-2022,HINDALCO,0.035971,9:20:00,424.8425,-142.742,570.9677,49006.16
20-05-2022,VEDL,0.041015,9:35:00,315.3879,1953.805,823.2558,52284.98
23-05-2022,ASHOKLEY,0.051016,9:20:00,134.3216,-2200,931.5789,25497.32
23-05-2022,NTPC,0.032086,9:20:00,151.1142,1306.429,1361.538,41227.38
23-05-2022,ZYDUSLIFE,0.039092,9:25:00,360.3993,-2200,655.5556,47350.78
23-05-2022,METROPOLIS,0.032602,9:30:00,1801.062,7348.902,136.1538,49342.15
24-05-2022,SRF,0.022528,9:20:00,2328.529,-495.6,101.1429,47254.95
24-05-2022,ASHOKLEY,0.0162,9:20:00,138.2439,-2200,2082.353,58180.94
24-05-2022,ONGC,0.014829,9:20:00,156.2985,12225.52,1966.667,61694.33
24-05-2022,NMDC,0.014436,9:20:00,129.6069,5185.78,1609.091,41739.82
25-05-2022,ICICIPRULI,0.014878,9:40:00,515.4175,-2200,1072.727,110780.5
26-05-2022,HINDALCO,0.024316,9:20:00,399.947,-2200,442.5,35435.4
26-05-2022,TORNTPHARM,0.044102,9:30:00,1402.353,-2200,155.9471,44211.01
26-05-2022,JUBLFOOD,0.018409,9:30:00,481.6538,-2200,823.2558,80127.49
27-05-2022,RBLBANK,0.021095,9:25:00,112.6458,-2200,2950,66552
27-05-2022,HINDALCO,0.037391,9:30:00,414.4994,-2200,863.4146,71706.59
27-05-2022,INDHOTEL,0.025635,9:30:00,224.4167,-2200,2950,132956.5
30-05-2022,COFORGE,0.028204,9:20:00,3760.89,-2200,55.39906,42335.96
31-05-2022,BHARATFORG,0.018606,9:20:00,694.2922,-2200,148.7395,20793.78
01-06-2022,GODREJCP,0.017015,9:20:00,771.175,2080.477,295,45607
01-06-2022,AUBANK,0.019899,9:25:00,633.9432,-2200,198.8764,25257.3
02-06-2022,DELTACORP,0.02262,9:20:00,215.4187,5125.622,769.5652,33414.52
02-06-2022,HINDPETRO,0.010673,9:20:00,230.2431,-2200,2212.5,101952
03-06-2022,COFORGE,0.025741,9:20:00,3920.73,7593.758,36.91345,29243.21
03-06-2022,DELTACORP,0.02503,9:20:00,211.3886,-2200,1141.935,48406.65
03-06-2022,HINDCOPPER,0.022535,9:20:00,107.2343,-2200,3540,76216.2
03-06-2022,MPHASIS,0.025343,9:25:00,2654.748,9336.415,88.94472,47676.15
06-06-2022,LALPATHLAB,0.011377,9:20:00,2192.773,1343.646,41.79457,18520.43
07-06-2022,HAL,0.012686,9:35:00,1918.97,3377.313,139.9209,53869.57
08-06-2022,HINDCOPPER,0.018269,9:20:00,104.6652,-2200,5900,124077
09-06-2022,ONGC,0.015912,9:20:00,164.9339,-2200,2528.571,83923.29
10-06-2022,BAJAJ-AUTO,0.02002,9:20:00,3900.965,559.0014,37.14586,28983.05
15-06-2022,ZEEL,0.020408,9:20:00,224.8215,4067.332,931.5789,42014.21
15-06-2022,STAR,0.014824,9:25:00,314.8263,-2200,448.1013,28275.19
16-06-2022,LTIM,0.042398,9:20:00,4220.781,6939.489,42.70205,36057.61
16-06-2022,BSOFT,0.026083,9:20:00,356.9032,7520.58,478.3784,34471.95
16-06-2022,PERSISTENT,0.025581,9:20:00,3426.576,12811.91,73.1405,50189.74
16-06-2022,TATACOMM,0.022448,9:35:00,889.0378,-2200,376.5957,67203.51
21-06-2022,ZEEL,0.020848,9:20:00,212.4575,-2200,580.3279,24687.15
21-06-2022,INDIGO,0.023688,9:25:00,1573.001,-2200,84.08551,26604.66
21-06-2022,BSOFT,0.024527,9:35:00,325.8892,-2200,885,57817.05
23-06-2022,BSOFT,0.01591,9:20:00,344.7987,-2200,1011.429,69920.06
23-06-2022,HAL,0.012808,9:20:00,1804.416,9956.403,224.0506,81424.48
23-06-2022,BAJAJ-AUTO,0.012226,9:25:00,3704.459,-2200,98.33333,73376.33
23-06-2022,HEROMOTOCO,0.019054,9:30:00,2604.91,-2200,184.375,96796.88
24-06-2022,ICICIBANK,0.016806,9:20:00,705.0873,-2200,478.3784,67800.57
24-06-2022,POWERGRID,0.016543,9:20:00,209.2413,145.9104,1609.091,67356.55
27-06-2022,VEDL,0.027546,9:20:00,223.784,-2200,983.3333,44230.33
27-06-2022,PERSISTENT,0.030036,9:30:00,3386.717,-2200,73.75,50386
27-06-2022,HINDALCO,0.028545,9:30:00,326.9929,-2200,1106.25,72525.75
30-06-2022,MCX,0.03888,9:25:00,1294.819,-2200,208.2353,53987.08
30-06-2022,MPHASIS,0.01052,9:25:00,2326.834,9187.169,287.8049,134007.7
04-07-2022,DEEPAKNTR,0.012798,9:20:00,1746.995,2040.025,122.069,42968.28
04-07-2022,BSOFT,0.015596,9:40:00,354.3437,7888.726,842.8571,59750.14
05-07-2022,VEDL,0.014312,9:20:00,217.2154,-2200,1264.286,54971.14
05-07-2022,TATAMOTORS,0.016036,9:30:00,415.0227,5077.997,1141.935,95157.48
06-07-2022,CONCOR,0.042768,9:20:00,638.4411,-2200,310.5263,40073.42
06-07-2022,WIPRO,0.012089,9:25:00,415.1392,-2200,2212.5,183814.5
06-07-2022,BERGEPAINT,0.019042,9:30:00,588.5284,-2200,442.5,52285.8
06-07-2022,ASIANPAINT,0.023115,9:35:00,2829.16,-2200,240.8163,136591
